Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 CSR Strategy Score,-0.047990882,0.014517392,0.025904239,0.037494633,-0.021137431,0.050183565,-0.022145994,-0.056965946,-0.04932516,-0.046348672,-0.07081862,-0.041502247,-0.067111821,0.008707888,0.022875807,-0.034227257,0.032054773,-0.033908734,0.026858899,-0.025287751,0.034460967,-0.024914749,-0.019385172,0.048509475,-0.021825185,-0.02049029,-0.047729885,-0.017944616,-0.053024842,-0.046120046,-0.042024776,-0.068582504,-0.035331765,-0.066861192,0.012820466,0.029414285,-0.03067867,0.046771208,-0.035918716,0.029867613,-0.022626215,0.043460707,-0.02601958,-0.015634162,0.058582706,-0.023500736,-0.013757583,-0.04792215,-0.01716545,-0.055218717,-0.050407684,-0.076240144,-0.043941757,-0.074133616,-0.045521843,-0.07003196,-0.040566355,-0.067298389,-0.068064629,-0.035901348,-0.066222673,-0.066164116,-0.079938425,-0.063456173,0.016017089,-0.035537115,0.026247414,-0.03746204,-0.027533311,0.045927434,-0.032905401,-0.024850993,-0.057813415,-0.027551741,-0.022369303,0.035892164,-0.026448667,-0.025450202,-0.049745427,-0.023833267,-0.017467061,-0.047526474,-0.020767136,-0.050116493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Community Score,0.052683802,0.08963391,0.074810392,0.080536335,0.063250639,0.096644559,0.030906604,0.050349654,0.045060224,0.049652794,0.038510989,0.05093016,0.018261202,0.06956592,0.081164259,0.059289115,0.089268681,0.029383321,0.061270141,0.050234275,0.073507236,0.021458532,0.05550717,0.08077459,0.020619786,0.061273996,0.020502094,0.028893849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043813589,0.041386142,0.044330495,0.035305486,0.0464768,0.01519419,0.071499197,0.085386462,0.055951666,0.096492141,0.027236952,0.06724198,0.049701111,0.082338936,0.021798572,0.054078061,0.093504174,0.020404289,0.060764829,0.019581697,0.029023074,0.038638891,0.045094314,0.033425164,0.042975377,0.014407915,0.038991492,0.031629933,0.041247224,0.012989862,0.034440332,0.045426997,0.01311842,0.03498029,0.011081215,0.014677777,0.065519433,0.045600478,0.073382931,0.020002609,0.053943277,0.090744918,0.022796592,0.056093443,0.018249395,0.026657237,0.043285764,0.066410116,0.01349282,0.047609225,0.014192502,0.020139534,0.052795291,0.013865209,0.019346829,0.01800739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 ESG Controversies Score,-0.065237715,-0.13332048,-0.097359222,-0.107233072,-0.080155734,-0.112749886,-0.074039071,,,,,,,,,,,,,,,,,,,,,,-0.085815407,-0.059213452,-0.062831187,-0.05214738,-0.066280061,-0.051884558,-0.119965934,-0.130929424,-0.102231191,-0.142180593,-0.095438949,-0.094491392,-0.071368146,-0.096365142,-0.068441955,-0.077872848,-0.109352356,-0.072607394,-0.075178769,-0.06138292,-0.072934164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082227924,-0.059409129,-0.061197413,-0.053410988,-0.067597629,-0.04961573,-0.123370053,-0.136194671,-0.100371431,-0.148130648,-0.090477679,-0.102435363,-0.073392784,-0.105894246,-0.067223512,-0.078361475,-0.121000862,-0.070379086,-0.079341194,-0.059986267,-0.073807758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077785518,-0.07996469,-0.071931895,-0.090262712,-0.068218929,-0.057078195,-0.04948896,-0.062314217,-0.047952041,-0.05084718,-0.065120161,-0.048614555,-0.055778832,-0.045710663,-0.053499514,-0.12141755,-0.092851704,-0.131000606,-0.085725308,-0.098030065,-0.148906063,-0.088330573,-0.104291834,-0.079315101,-0.096437207,-0.071119913,-0.100971368,-0.066099184,-0.069371256,-0.056927723,-0.067729534,-0.075788998,-0.059209171,-0.071285971,-0.060197336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Emissions Score,0.186906502,,,,,,,0.174285729,0.184611881,0.191064037,0.16156529,0.192710068,0.140328303,,,,,,,,,,,,,,,,0.179663483,0.188454123,0.194555144,0.165569955,0.201311647,0.138780511,,,,,,,,,,,,,,,,0.17549327,0.185998792,0.154036653,0.187377652,0.129375516,0.188462368,0.1622942,0.193899708,0.13881273,0.167252714,0.201239155,0.140089255,0.169537214,0.127729876,0.142933091,,,,,,,,,,,,,,,,,,,,,0.131357935,0.15173699,0.156652166,0.129479831,0.162009689,0.104308089,,,,,,,,,,,,,,,,0.135941679,0.143551982,0.116694408,0.145485201,0.09276331,0.156343059,0.130655952,0.162444722,0.107286802,0.133775512,0.168670301,0.107680162,0.138945167,0.098312879,0.112639797,,,,,,,,,,,,,,,,,,,,,0.136911772,0.145737299,0.118005206,0.150734294,0.088589816,0.157362629,0.132228073,0.167349426,0.104969579,0.135409415,0.173791166,0.104582156,0.143331341,0.096660053,0.111118213,,,,,,,,,,,,,,,,,,,,,0.1448198,0.119333144,0.1510821,0.0935924,0.124954773,0.161802094,0.096129772,0.131123932,0.086638764,0.100131178,0.134221999,0.168758694,0.107062766,0.141058923,0.098822864,0.113441967,0.145174929,0.098929578,0.113898467,0.104630662,,,,,,,,,,,,,,,
5 Environmental Innovation Score,,0.099179037,,,,,,0.069879819,,,,,,0.088647281,0.089050719,0.080796929,0.095456084,0.074416088,,,,,,,,,,,0.075535687,,,,,,0.096425579,0.09512027,0.087552938,0.107118622,0.079748402,,,,,,,,,,,0.069406295,0.069541314,0.066412268,0.072915286,0.063262688,,,,,,,,,,,0.085017769,0.079520545,0.092276283,0.073152319,0.079241932,0.09134988,0.071945746,0.082307416,0.070301405,0.075657394,,,,,,,,,,,0.06926467,,,,,,0.095002486,0.098338466,0.08184218,0.107594734,0.074265628,,,,,,,,,,,0.063993048,0.065574289,0.061138407,0.068567574,0.057649501,,,,,,,,,,,0.087400891,0.074843485,0.093147021,0.068492708,0.076436729,0.09717137,0.068636778,0.079085644,0.064952624,0.07265555,,,,,,,,,,,0.069004696,0.069521647,0.065744378,0.075227933,0.061750551,,,,,,,,,,,0.092814336,0.080548655,0.103116879,0.072927358,0.081094911,0.106123276,0.072475774,0.086898981,0.069402673,0.078497148,,,,,,,,,,,0.064333742,0.060928978,0.068377221,0.057468886,0.061773115,0.069855566,0.058189547,0.065064297,0.05651798,0.061112686,,,,,,,,,,,0.074117814,0.089731327,0.067087231,0.077186761,0.064325096,0.071061007,0.077763753,0.064399297,0.070872675,0.067302124,,,,,
6 Human Rights Score,,,0.066616793,,,,,,0.024198428,,,,,0.062002341,,,,,0.066344493,0.042977736,0.069526253,0.032524826,,,,,,,,0.033586204,,,,,0.076184187,,,,,0.076406403,0.053004926,0.086302328,0.034801891,,,,,,,0.031946173,,,,,0.032889562,0.021424404,0.032005576,0.0122166,,,,,,,0.074828141,0.049260842,0.078753468,0.032650537,,,,,,,0.050713515,0.080154142,0.032351029,0.055770365,0.024526664,0.036633441,,,,,,0.016061157,,,,,0.055592141,,,,,0.068502441,0.036342537,0.074867616,0.024835597,,,,,,,0.014048309,,,,,0.017662389,0.009041202,0.014269385,0.002730975,,,,,,,0.062183465,0.031839172,0.06323805,0.02097105,,,,,,,0.037633816,0.075298989,0.024979086,0.0390764,0.015978743,0.027086555,,,,,0.021566582,,,,,0.024577895,0.015112057,0.022928349,0.004311934,,,,,,,0.072054977,0.039949339,0.079396171,0.021723503,,,,,,,0.044536624,0.087564818,0.024823674,0.048976759,0.017341914,0.028741954,,,,,0.023638752,0.01365886,0.019224486,0.003254292,,,,,,,0.015388307,0.023655228,0.004637355,0.014098137,0.001578285,0.002816326,,,,,0.041656677,0.080401664,0.023415465,0.042973806,0.014906294,0.023876716,,,,,0.04685199,0.016707677,0.027019357,0.018415634,
7 Product Responsibility Score,,,,0.042026286,,,,,,0.004888757,,,,,0.02290072,,,,0.034423709,,,,0.018544967,0.040411837,0.024358411,,,,,,0.018235038,,,,,0.044688214,,,,0.049821309,,,,0.03324611,0.063147228,0.029646755,,,,,0.005449496,,,,0.013209343,,,,0.005252759,0.014080528,0.006511777,,,,0.032031005,,,,0.017314905,0.042519571,0.015753286,,,,0.025283162,0.04900523,0.024538463,,,,0.033258623,0.016895358,0.029097555,,,,0.00452559,,,,,0.022416949,,,,0.037501329,,,,0.018303884,0.048416081,0.021834819,,,,,-0.008212966,,,,0.002638049,,,,-0.002421287,-0.000787477,0.001435259,,,,0.016919842,,,,0.00207073,0.023129687,0.006854649,,,,0.01454146,0.038388722,0.019153141,,,,0.01787242,0.011880323,0.021326351,,,0.00380134,,,,0.012547769,,,,0.006599502,0.011648771,0.005298614,,,,0.032563035,,,,0.015937155,0.048931681,0.011698215,,,,0.025302414,0.055707123,0.022564648,,,,0.032144827,0.015867984,0.025851604,,0.000408163,,,,-0.004467347,-0.002899144,-0.005174032,,,,0.00395284,0.008297283,0.003868285,,,,0.002942602,0.001164433,0.001408918,,0.010014307,0.033343133,0.008704802,,,,0.014917483,0.003280812,0.010156883,,0.024580983,0.01296738,0.021643534,,0.014678873
8 Resource Use Score,,,,,0.137147436,,,,,,0.081678469,,,,,0.128194231,,,,0.131404544,,,0.138531876,,,0.144750851,0.084491216,,,,,0.087189487,,,,,0.136418627,,,,0.137046205,,,0.143610282,,,0.156240039,0.0837486,,,,0.082805216,,,,0.084733835,,,0.088325515,,,0.087687992,0.05437588,,,0.127916507,,,0.139214722,,,0.143487463,0.078881014,,0.134089034,,,0.144144246,0.081643171,,0.151954603,0.082411943,,0.089289862,,,,0.052195907,,,,,0.097490461,,,,0.111495714,,,0.119317744,,,0.124181866,0.058177946,,,,0.046109156,,,,0.053302875,,,0.055553158,,,0.050814801,0.025900768,,,0.09745647,,,0.108219768,,,0.107267471,0.04973675,,0.113948518,,,0.117609038,0.058285394,,0.127066794,0.059263479,,0.0618305,,,0.049662459,,,,0.0566451,,,0.0589909,,,0.055897342,0.025291745,,,0.100249631,,,0.112190919,,,0.116075869,0.046599634,,0.115881872,,,0.12426309,0.056425014,,0.133971959,0.05641252,,0.060516844,,0.050340044,,,0.054782834,,,0.047611399,0.021170552,,0.058079536,,,0.055706531,0.02689592,,0.058574047,0.026949984,,0.023801921,0.105824458,,,0.108196121,0.048393301,,0.122462341,0.051552559,,0.050850187,0.121555919,0.056334558,,0.059459726,0.060277771
9 Shareholders Score,,,,,,0.022102442,,,,,,0.018709132,,,,,0.027108646,,,,0.009691684,,,0.012073305,,-0.004945918,,0.003277633,,,,,0.021903247,,,,,0.034886175,,,,0.01235792,,,0.014158493,,-0.003139585,,0.005994416,,,,0.026437194,,,,0.015474657,,,0.017247444,,0.005279394,,0.008666364,,,0.018523359,,,0.021637439,,0.004034237,,0.011632107,,0.002410447,,-0.010719813,,-0.000517005,-0.010100036,,-0.000747382,-0.008386331,,,,,0.027828337,,,,,0.030104032,,,,0.007720499,,,0.007378434,,0.00463025,,0.011018649,,,,0.033045192,,,,0.023614156,,,0.024999671,,0.019498125,,0.019551989,,,0.017167366,,,0.018366676,,0.013463956,,0.018294065,,-0.001410845,,-0.001037522,,0.00584975,-0.001359149,,0.005167863,0.004309718,,,,0.03722809,,,,0.025066338,,,0.025763118,,0.020966146,,0.021528356,,,0.021284223,,,0.020912577,,0.01693983,,0.023067253,,-0.001156891,,-0.000388619,,0.00844942,-0.001385739,,0.007708773,0.006716999,,,0.030850975,,,0.033052113,,0.027177132,,0.026913328,,0.021308195,,0.017356682,,0.018910005,0.017926381,,0.018955374,0.017072849,,0.009780693,,0.009041184,,0.016066018,0.008654454,,0.016107383,0.01435005,-0.005616831,,0.003371668,0.002983502,0.002498468
10 Workforce Score,,,,,,,0.18425979,,,,,,0.126532873,,,,,0.172672507,,,,0.180076556,,,0.186021571,,0.155024999,0.189310972,,,,,,0.131490967,,,,,0.177483395,,,,0.183661326,,,0.18833952,,0.159891895,0.196174534,,,,,0.124939944,,,,0.129970931,,,0.132233355,,0.115519491,0.131557427,,,,0.172224687,,,0.180672986,,0.150013002,0.18281908,,,0.181754237,,0.155115828,0.187346908,,0.159423937,0.19319989,0.16244821,,,,,,0.1070504,,,,,0.144668988,,,,0.162483144,,,0.167318883,,0.138095584,0.172050013,,,,,0.099613889,,,,0.108956922,,,0.109484086,,0.100208639,0.107009824,,,,0.147191088,,,0.154059549,,0.126838475,0.154576135,,,0.164846375,,0.137553656,0.168368536,,0.140757297,0.174522081,0.141933312,,,,,0.101870964,,,,0.111652703,,,0.112057196,,0.102966156,0.110394526,,,,0.147113696,,,0.153798403,,0.128985499,0.156872735,,,0.164143536,,0.139762811,0.17118632,,0.142442526,0.175761733,0.146137235,,,,0.104194337,,,0.105851858,,0.09690655,0.101646725,,,0.112748915,,0.103585422,0.111861378,,0.103843945,0.112462095,0.103439554,,,0.152476542,,0.128818927,0.155168072,,0.133145281,0.163704488,0.134725518,,0.140159758,0.16938378,0.142366548,0.145678065
